unit_id,baseline_rate,evoked_rate,evoked_ratio,t_stat,p_value,waveform_duration,evoke_positive,evoke_significant,low_spike_width,positive,session_id
951088337,1.4814814814814816,1.4035087719298245,0.9685781618224664,-0.0379528303519543,0.5150862537982583,0.645561139028476,True,False,True,False,794812542
951088469,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.714237855946399,True,False,True,False,794812542
951089388,1.4814814814814816,1.4035087719298245,0.9685781618224664,-0.0379528303519543,0.5150862537982583,0.782914572864322,True,False,True,False,794812542
951088523,0.0,159.99999999999991,160.99999999999991,10.961428900386611,1.8442811201522805e-17,1.67571189279732,True,True,True,True,794812542
951088445,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.727973199329983,True,False,True,False,794812542
951088434,16.296296296296294,5.614035087719298,0.3823960329088245,-1.921297908269778,0.9707271268648816,0.288442211055276,True,False,True,False,794812542
951088422,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.727973199329983,True,False,True,False,794812542
951089646,0.0,2.807017543859649,3.807017543859649,1.4238670093354828,0.0793440237711845,0.645561139028476,True,False,True,False,794812542
951089406,0.0,0.0,1.0,,,0.673031825795645,True,False,True,False,794812542
951088554,0.0,0.0,1.0,,,0.714237855946399,True,False,True,False,794812542
951088537,1.4814814814814816,0.0,0.4029850746268656,-1.0,0.8397153445719701,0.645561139028476,True,False,True,False,794812542
951088605,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.782914572864322,True,False,True,False,794812542
951088595,23.703703703703702,21.05263157894737,0.8926852363292039,-0.3517864355466465,0.6370008941587606,0.439530988274707,True,False,True,False,794812542
951088583,0.0,0.0,1.0,,,0.68676716917923,True,False,True,False,794812542
951088573,1.4814814814814816,2.807017543859649,1.5341712490180672,0.9422853525479982,0.1745563524985762,0.673031825795645,True,False,True,False,794812542
951089424,0.0,0.0,1.0,,,0.700502512562814,True,False,True,False,794812542
951089441,0.0,0.0,1.0,,,0.727973199329983,True,False,True,False,794812542
951088726,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.686767169179229,True,False,True,False,794812542
951089485,0.0,0.0,1.0,,,0.68676716917923,True,False,True,False,794812542
951089472,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.741708542713568,True,False,True,False,794812542
